"ID","DCE_version","task","choice_forced","choice_tx","choice_best","goal1","form1","mag1","dir1","goal2","form2","mag2","dir2","goal3","form3","mag3","dir3"
"64c05311-1cc6-7045-b65d-64ebb21bb6dd",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"3",2,1,2,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"6",1,1,1,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"d0f0b295-9785-adce-86d9-85dbe799cd59",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"6",1,1,1,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"2d8147c6-bef6-79e2-f78a-70aa7bc4950f",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"c3b6912c-0323-87ce-c060-a69dab0958e6",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"13695fdd-2282-ac41-1f91-6842ff8eb116",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"2",2,1,2,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"4",2,1,2,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"ca91dd87-678f-7f20-e0cb-eaba21503d4d",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"4bcc8354-2ce8-7907-ba18-b4e7940e7d97",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"1a5e237c-c2cd-df45-2830-14754b30ebb8",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"3",2,1,2,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"6",1,1,1,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"6b2cd3d8-be8f-1864-5a94-e407a5bbac1e",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"5e65a320-a331-7603-136c-944e716736e2",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"8aca8cd2-aceb-ab4c-bc9e-bbe160cff607",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"948b716c-54ad-a826-fd20-46a04288ffa0",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"2",2,1,2,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"4",2,1,2,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"5",1,1,1,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"a745a2bc-18e4-7f9e-34f0-956ed73ab26e",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"2",1,0,0,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"5",2,0,0,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"355c1cdc-71c9-dbb9-2a90-2b7724e83a10",2,"8",2,1,2,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"3db6928e-3264-6179-c0c2-a59d4e6b2b48",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"2",1,0,0,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"5",2,0,0,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"6",1,1,1,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"f1c47827-2b42-a51f-b56b-4fef811f62fe",2,"8",2,0,0,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"028a7395-1463-aeb0-fbd9-44a167323f51",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"6",2,NA,NA,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"275063dc-2b53-c33a-2190-547b530f7a1d",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"6",1,1,1,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"735f363c-c05a-9739-2e70-01740688eaf2",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"5",2,0,0,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"0691c602-3175-2b96-9b4e-f1bafe7b24cc",2,"8",2,0,0,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"4",1,1,1,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"7",2,1,2,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"56074a85-1cb7-e91d-76c9-7d2cbc6b0e47",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"1",1,1,1,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"3",1,1,1,60,"voucher",500,"pos",30,"donate",160,"neg","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"4",2,1,2,60,"voucher",300,"pos",90,"donate",500,"neg","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"5",2,1,2,60,"donate",500,"pos",90,"voucher",160,"neg","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"6",2,1,2,30,"voucher",300,"pos",60,"cash",500,"neg","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"7",1,1,1,60,"cash",160,"neg",90,"voucher",500,"pos","SQ","SQ","SQ","SQ"
"0fdd42af-f4fb-40dd-abe3-75f691c5a77e",2,"8",1,1,1,90,"cash",160,"neg",30,"donate",500,"pos","SQ","SQ","SQ","SQ"
"e3635ddf-2009-3fd2-2f93-6a4872974c12",2,"1",2,1,2,60,"voucher",300,"neg",30,"cash",160,"pos","SQ","SQ","SQ","SQ"
"e3635ddf-2009-3fd2-2f93-6a4872974c12",2,"2",1,1,1,60,"cash",300,"neg",90,"donate",500,"pos","SQ","SQ","SQ","SQ"
